"ID","Height_Ext","Length_Ext","Width_Ext","Thick","Volume_Intermal","Price_RRC"
"2.76_2_5.1_100","2.76","2","5.1","100","22.58","396764"
"2.76_2_5.3_100","2.76","2","5.3","100","23.5","404116"
"2.76_2.3_2.3_100","2.76","2.3","2.3","100","11.29","245457"
"2.76_2.3_2.4_100","2.76","2.3","2.4","100","11.83","251455"
"2.76_2.3_2.6_100","2.76","2.3","2.6","100","12.9","263449"
"2.76_2.3_2.7_100","2.76","2.3","2.7","100","13.44","269447"
"2.76_2.3_2.9_100","2.76","2.3","2.9","100","14.52","286823"
"2.76_2.3_3_100","2.76","2.3","3","100","15.05","292743"
"2.76_2.3_3.2_100","2.76","2.3","3.2","100","16.13","305738"
"2.76_2.3_3.3_100","2.76","2.3","3.3","100","16.67","314153"
"2.76_2.3_3.5_100","2.76","2.3","3.5","100","17.74","325624"
"2.76_2.3_3.6_100","2.76","2.3","3.6","100","18.28","329484"
"2.76_2.3_3.8_100","2.76","2.3","3.8","100","19.35","335417"
"2.76_2.3_3.9_100","2.76","2.3","3.9","100","19.89","341414"
"2.76_2.3_4.1_100","2.76","2.3","4.1","100","20.97","353409"
"2.76_2.3_4.2_100","2.76","2.3","4.2","100","21.5","359406"
"2.76_2.3_4.4_100","2.76","2.3","4.4","100","22.58","371401"
"2.76_2.3_4.5_100","2.76","2.3","4.5","100","23.12","377398"
"2.76_2.3_4.7_100","2.76","2.3","4.7","100","24.19","389392"
"2.76_2.3_4.8_100","2.76","2.3","4.8","100","24.73","395389"
"2.76_2.3_5_100","2.76","2.3","5","100","25.8","407384"
"2.76_2.3_5.1_100","2.76","2.3","5.1","100","26.34","413381"
"2.76_2.3_5.3_100","2.76","2.3","5.3","100","27.42","425376"
"2.76_2.3_5.4_100","2.76","2.3","5.4","100","27.96","431373"
"2.76_2.4_2.4_100","2.76","2.4","2.4","100","12.39","260149"
"2.76_2.4_2.6_100","2.76","2.4","2.6","100","13.52","272509"
"2.76_2.4_2.7_100","2.76","2.4","2.7","100","14.08","278688"
"2.76_2.4_2.9_100","2.76","2.4","2.9","100","15.21","291048"
"2.76_2.4_3_100","2.76","2.4","3","100","15.77","297227"
"2.76_2.4_3.2_100","2.76","2.4","3.2","100","16.9","309587"
"2.76_2.4_3.3_100","2.76","2.4","3.3","100","17.46","315766"
"2.76_2.4_3.5_100","2.76","2.4","3.5","100","18.59","328126"
"2.76_2.4_3.6_100","2.76","2.4","3.6","100","19.15","334305"
"2.76_2.4_3.8_100","2.76","2.4","3.8","100","20.28","346665"
"2.76_2.4_3.9_100","2.76","2.4","3.9","100","20.84","352844"
"2.76_2.4_4.1_100","2.76","2.4","4.1","100","21.96","365204"
"2.76_2.4_4.2_100","2.76","2.4","4.2","100","22.53","371383"
"2.76_2.4_4.4_100","2.76","2.4","4.4","100","23.65","383742"
"2.76_2.4_4.5_100","2.76","2.4","4.5","100","24.22","389923"
"2.76_2.4_4.7_100","2.76","2.4","4.7","100","25.34","402281"
"2.76_2.4_4.8_100","2.76","2.4","4.8","100","25.91","408462"
"2.76_2.4_5_100","2.76","2.4","5","100","27.03","420820"
"2.76_2.4_5.1_100","2.76","2.4","5.1","100","27.6","427001"
"2.76_2.4_5.3_100","2.76","2.4","5.3","100","28.72","439359"
"2.76_2.4_5.4_100","2.76","2.4","5.4","100","29.29","445540"
"2.76_2.4_5.6_100","2.76","2.4","5.6","100","30.41","457899"
"2.76_2.6_2.6_100","2.76","2.6","2.6","100","14.75","281636"
"2.76_2.6_2.7_100","2.76","2.6","2.7","100","15.36","300449"
"2.76_2.6_2.9_100","2.76","2.6","2.9","100","16.59","313679"
"2.76_2.6_3_100","2.76","2.6","3","100","17.2","320295"
"2.76_2.6_3.2_100","2.76","2.6","3.2","100","18.43","333526"
"2.76_2.6_3.3_100","2.76","2.6","3.3","100","19.05","340141"
"2.76_2.6_3.5_100","2.76","2.6","3.5","100","20.28","351245"
"2.76_2.6_3.6_100","2.76","2.6","3.6","100","20.89","359987"
"2.76_2.6_3.8_100","2.76","2.6","3.8","100","22.12","372155"
"2.76_2.6_3.9_100","2.76","2.6","3.9","100","22.73","379833"
"2.76_2.6_4.1_100","2.76","2.6","4.1","100","23.96","392001"
"2.76_2.6_4.2_100","2.76","2.6","4.2","100","24.58","399679"
"2.76_2.6_4.4_100","2.76","2.6","4.4","100","25.8","410783"
"2.76_2.6_4.5_100","2.76","2.6","4.5","100","26.42","419525"
"2.76_2.6_4.7_100","2.76","2.6","4.7","100","27.65","430629"
"2.76_2.6_4.8_100","2.76","2.6","4.8","100","28.26","439372"
"2.76_2.6_5_100","2.76","2.6","5","100","29.49","450475"
"2.76_2.6_5.1_100","2.76","2.6","5.1","100","30.11","459218"
"2.76_2.6_5.3_100","2.76","2.6","5.3","100","31.33","470321"
"2.76_2.6_5.4_100","2.76","2.6","5.4","100","31.95","476938"
"2.76_2.6_5.6_100","2.76","2.6","5.6","100","33.18","486260"
"2.76_2.6_5.7_100","2.76","2.6","5.7","100","33.79","490404"
"2.76_2.9_2.9_100","2.76","2.9","2.9","100","18.66","337879"
"2.76_2.9_3_100","2.76","2.9","3","100","19.35","344939"
"2.76_2.9_3.2_100","2.76","2.9","3.2","100","20.74","359061"
"2.76_2.9_3.3_100","2.76","2.9","3.3","100","21.43","366121"
"2.76_2.9_3.5_100","2.76","2.9","3.5","100","22.81","380243"
"2.76_2.9_3.6_100","2.76","2.9","3.6","100","23.5","387304"
"2.76_2.9_3.8_100","2.76","2.9","3.8","100","24.88","401425"
"2.76_2.9_3.9_100","2.76","2.9","3.9","100","25.57","408486"
"2.76_2.9_4.1_100","2.76","2.9","4.1","100","26.96","422608"
"2.76_2.9_4.2_100","2.76","2.9","4.2","100","27.65","429669"
"2.76_2.9_4.4_100","2.76","2.9","4.4","100","29.03","443790"
"2.76_2.9_4.5_100","2.76","2.9","4.5","100","29.72","450852"
"2.76_2.9_4.7_100","2.76","2.9","4.7","100","31.1","464973"
"2.76_2.9_4.8_100","2.76","2.9","4.8","100","31.8","472034"
"2.76_2.9_5_100","2.76","2.9","5","100","33.18","486156"
"2.76_2.9_5.1_100","2.76","2.9","5.1","100","33.87","493216"
"2.76_2.9_5.3_100","2.76","2.9","5.3","100","35.25","507338"
"2.76_2.9_5.4_100","2.76","2.9","5.4","100","35.94","514398"
"2.76_2.9_5.6_100","2.76","2.9","5.6","100","37.32","530647"
"2.76_2.9_5.7_100","2.76","2.9","5.7","100","38.02","540897"
"2.76_2.9_5.9_100","2.76","2.9","5.9","100","39.4","547576"
"2.76_3_3_100","2.76","3","3","100","20.07","342066"
"2.76_3_3.2_100","2.76","3","3.2","100","21.5","356032"
"2.76_3_3.3_100","2.76","3","3.3","100","22.22","363015"
"2.76_3_3.5_100","2.76","3","3.5","100","23.65","376980"
"2.76_3_3.6_100","2.76","3","3.6","100","24.37","383963"
"2.76_3_3.8_100","2.76","3","3.8","100","25.8","397928"
"2.76_3_3.9_100","2.76","3","3.9","100","26.52","404911"
"2.76_3_4.1_100","2.76","3","4.1","100","27.96","418877"
"2.76_3_4.2_100","2.76","3","4.2","100","28.67","425859"
"2.76_3_4.4_100","2.76","3","4.4","100","30.11","439825"
"2.76_3_4.5_100","2.76","3","4.5","100","30.82","446807"
"2.76_3_4.7_100","2.76","3","4.7","100","32.26","460773"
"2.76_3_4.8_100","2.76","3","4.8","100","32.97","467755"
"2.76_3_5_100","2.76","3","5","100","34.41","481721"
"2.76_3_5.1_100","2.76","3","5.1","100","35.12","488704"
"2.76_3_5.3_100","2.76","3","5.3","100","36.56","502669"
"2.76_3_5.4_100","2.76","3","5.4","100","37.27","509652"
"2.76_3_5.6_100","2.76","3","5.6","100","38.71","523617"
"2.76_3_5.7_100","2.76","3","5.7","100","39.42","530600"
"2.76_3_5.9_100","2.76","3","5.9","100","40.86","550530"
"2.76_3_6_100","2.76","3","6","100","41.57","557512"
"2.76_3.2_3.2_100","2.76","3.2","3.2","100","23.04","381389"
"2.76_3.2_3.3_100","2.76","3.2","3.3","100","23.81","388831"
"2.76_3.2_3.5_100","2.76","3.2","3.5","100","25.34","403716"
"2.76_3.2_3.6_100","2.76","3.2","3.6","100","26.11","411160"
"2.76_3.2_3.8_100","2.76","3.2","3.8","100","27.65","426044"
"2.76_3.2_3.9_100","2.76","3.2","3.9","100","28.42","433487"
"2.76_3.2_4.1_100","2.76","3.2","4.1","100","29.95","453688"
"2.76_3.2_4.2_100","2.76","3.2","4.2","100","30.72","462195"
"2.76_3.2_4.4_100","2.76","3.2","4.4","100","32.26","474954"
"2.76_3.2_4.5_100","2.76","3.2","4.5","100","33.02","488776"
"2.76_3.2_4.7_100","2.76","3.2","4.7","100","34.56","496218"
"2.76_3.2_4.8_100","2.76","3.2","4.8","100","35.33","500471"
"2.76_3.2_5_100","2.76","3.2","5","100","36.86","520673"
"2.76_3.2_5.1_100","2.76","3.2","5.1","100","37.63","529178"
"2.76_3.2_5.3_100","2.76","3.2","5.3","100","39.17","544064"
"2.76_3.2_5.4_100","2.76","3.2","5.4","100","39.94","555760"
"2.76_3.2_5.6_100","2.76","3.2","5.6","100","41.47","569342"
"2.76_3.2_5.7_100","2.76","3.2","5.7","100","42.24","578911"
"2.76_3.2_5.9_100","2.76","3.2","5.9","100","43.78","588480"
"2.76_3.2_6_100","2.76","3.2","6","100","44.54","595922"
"2.76_3.2_6.2_100","2.76","3.2","6.2","100","46.08","610808"
"2.76_3.3_3.3_100","2.76","3.3","3.3","100","24.6","382735"
"2.76_3.3_3.5_100","2.76","3.3","3.5","100","26.19","391944"
"2.76_3.3_3.6_100","2.76","3.3","3.6","100","26.98","399153"
"2.76_3.3_3.8_100","2.76","3.3","3.8","100","28.57","413572"
"2.76_3.3_3.9_100","2.76","3.3","3.9","100","29.36","420782"
"2.76_3.3_4.1_100","2.76","3.3","4.1","100","30.95","435201"
"2.76_3.3_4.2_100","2.76","3.3","4.2","100","31.74","442410"
"2.76_3.3_4.4_100","2.76","3.3","4.4","100","33.33","456829"
"2.76_3.3_4.5_100","2.76","3.3","4.5","100","34.12","464039"
"2.76_3.3_4.7_100","2.76","3.3","4.7","100","35.71","478457"
"2.76_3.3_4.8_100","2.76","3.3","4.8","100","36.51","485667"
"2.76_3.3_5_100","2.76","3.3","5","100","38.09","500085"
"2.76_3.3_5.1_100","2.76","3.3","5.1","100","38.89","507295"
"2.76_3.3_5.3_100","2.76","3.3","5.3","100","40.47","527561"
"2.76_3.3_5.4_100","2.76","3.3","5.4","100","41.27","534770"
"2.76_3.3_5.6_100","2.76","3.3","5.6","100","42.85","549190"
"2.76_3.3_5.7_100","2.76","3.3","5.7","100","43.65","556399"
"2.76_3.3_5.9_100","2.76","3.3","5.9","100","45.24","570818"
"2.76_3.3_6_100","2.76","3.3","6","100","46.03","578028"
"2.76_3.3_6.2_100","2.76","3.3","6.2","100","47.62","592446"
"2.76_3.3_6.3_100","2.76","3.3","6.3","100","48.41","599656"
"2.76_3.5_3.5_100","2.76","3.5","3.5","100","27.88","431258"
"2.76_3.5_3.6_100","2.76","3.5","3.6","100","28.72","439158"
"2.76_3.5_3.8_100","2.76","3.5","3.8","100","30.41","454956"
"2.76_3.5_3.9_100","2.76","3.5","3.9","100","31.26","462855"
"2.76_3.5_4.1_100","2.76","3.5","4.1","100","32.95","478653"
"2.76_3.5_4.2_100","2.76","3.5","4.2","100","33.79","486551"
"2.76_3.5_4.4_100","2.76","3.5","4.4","100","35.48","502350"
"2.76_3.5_4.5_100","2.76","3.5","4.5","100","36.33","510248"
"2.76_3.5_4.7_100","2.76","3.5","4.7","100","38.02","526046"
"2.76_3.5_4.8_100","2.76","3.5","4.8","100","38.86","533946"
"2.76_3.5_5_100","2.76","3.5","5","100","40.55","555942"
"2.76_3.5_5.1_100","2.76","3.5","5.1","100","41.4","563841"
"2.76_3.5_5.3_100","2.76","3.5","5.3","100","43.08","579639"
"2.76_3.5_5.4_100","2.76","3.5","5.4","100","43.93","587537"
"2.76_3.5_5.6_100","2.76","3.5","5.6","100","45.62","603336"
"2.76_3.5_5.7_100","2.76","3.5","5.7","100","46.46","611234"
"2.76_3.5_5.9_100","2.76","3.5","5.9","100","48.15","627033"
"2.76_3.5_6_100","2.76","3.5","6","100","49","634932"
"2.76_3.5_6.2_100","2.76","3.5","6.2","100","50.69","650729"
"2.76_3.5_6.3_100","2.76","3.5","6.3","100","51.53","658629"
"2.76_3.5_6.5_100","2.76","3.5","6.5","100","53.22","674427"
"2.76_3.6_3.6_100","2.76","3.6","3.6","100","29.59","438747"
"2.76_3.6_3.8_100","2.76","3.6","3.8","100","31.33","455163"
"2.76_3.6_3.9_100","2.76","3.6","3.9","100","32.2","462375"
"2.76_3.6_4.1_100","2.76","3.6","4.1","100","33.95","478128"
"2.76_3.6_4.2_100","2.76","3.6","4.2","100","34.82","486004"
"2.76_3.6_4.4_100","2.76","3.6","4.4","100","36.56","501755"
"2.76_3.6_4.5_100","2.76","3.6","4.5","100","37.43","509632"
"2.76_3.6_4.7_100","2.76","3.6","4.7","100","39.17","525384"
"2.76_3.6_4.8_100","2.76","3.6","4.8","100","40.04","539341"
"2.76_3.6_5_100","2.76","3.6","5","100","41.78","555093"
"2.76_3.6_5.1_100","2.76","3.6","5.1","100","42.65","562969"
"2.76_3.6_5.3_100","2.76","3.6","5.3","100","44.39","578721"
"2.76_3.6_5.4_100","2.76","3.6","5.4","100","45.26","586598"
"2.76_3.6_5.6_100","2.76","3.6","5.6","100","47","602349"
"2.76_3.6_5.7_100","2.76","3.6","5.7","100","47.87","610226"
"2.76_3.6_5.9_100","2.76","3.6","5.9","100","49.61","625978"
"2.76_3.6_6_100","2.76","3.6","6","100","50.48","633853"
"2.76_3.6_6.2_100","2.76","3.6","6.2","100","52.22","649606"
"2.76_3.6_6.3_100","2.76","3.6","6.3","100","53.09","657476"
"2.76_3.6_6.5_100","2.76","3.6","6.5","100","54.84","673234"
"2.76_3.6_6.6_100","2.76","3.6","6.6","100","55.71","681110"
"2.76_3.8_3.8_100","2.76","3.8","3.8","100","33.18","479809"
"2.76_3.8_3.9_100","2.76","3.8","3.9","100","34.1","488026"
"2.76_3.8_4.1_100","2.76","3.8","4.1","100","35.94","506789"
"2.76_3.8_4.2_100","2.76","3.8","4.2","100","36.86","512946"
"2.76_3.8_4.4_100","2.76","3.8","4.4","100","38.71","532609"
"2.76_3.8_4.5_100","2.76","3.8","4.5","100","39.63","537801"
"2.76_3.8_4.7_100","2.76","3.8","4.7","100","41.47","560568"
"2.76_3.8_4.8_100","2.76","3.8","4.8","100","42.39","568852"
"2.76_3.8_5_100","2.76","3.8","5","100","44.24","585421"
"2.76_3.8_5.1_100","2.76","3.8","5.1","100","45.16","593705"
"2.76_3.8_5.3_100","2.76","3.8","5.3","100","47","611337"
"2.76_3.8_5.4_100","2.76","3.8","5.4","100","47.92","618559"
"2.76_3.8_5.6_100","2.76","3.8","5.6","100","49.77","637254"
"2.76_3.8_5.7_100","2.76","3.8","5.7","100","50.69","643412"
"2.76_3.8_5.9_100","2.76","3.8","5.9","100","52.53","659981"
"2.76_3.8_6_100","2.76","3.8","6","100","53.45","668266"
"2.76_3.8_6.2_100","2.76","3.8","6.2","100","55.3","684835"
"2.76_3.8_6.3_100","2.76","3.8","6.3","100","56.22","693119"
"2.76_3.8_6.5_100","2.76","3.8","6.5","100","58.06","709688"
"2.76_3.8_6.6_100","2.76","3.8","6.6","100","58.98","717973"
"2.76_3.8_6.8_100","2.76","3.8","6.8","100","60.83","734541"
"2.76_3.9_3.9_100","2.76","3.9","3.9","100","35.05","487139"
"2.76_3.9_4.1_100","2.76","3.9","4.1","100","36.94","503646"
"2.76_3.9_4.2_100","2.76","3.9","4.2","100","37.89","511901"
"2.76_3.9_4.4_100","2.76","3.9","4.4","100","39.78","528410"
"2.76_3.9_4.5_100","2.76","3.9","4.5","100","40.73","542745"
"2.76_3.9_4.7_100","2.76","3.9","4.7","100","42.62","559253"
"2.76_3.9_4.8_100","2.76","3.9","4.8","100","43.57","567508"
"2.76_3.9_5_100","2.76","3.9","5","100","45.47","584016"
"2.76_3.9_5.1_100","2.76","3.9","5.1","100","46.41","592270"
"2.76_3.9_5.3_100","2.76","3.9","5.3","100","48.31","608779"
"2.76_3.9_5.4_100","2.76","3.9","5.4","100","49.25","617033"
"2.76_3.9_5.6_100","2.76","3.9","5.6","100","51.15","633542"
"2.76_3.9_5.7_100","2.76","3.9","5.7","100","52.1","641795"
"2.76_3.9_5.9_100","2.76","3.9","5.9","100","53.99","658304"
"2.76_3.9_6_100","2.76","3.9","6","100","54.94","666559"
"2.76_3.9_6.2_100","2.76","3.9","6.2","100","56.83","683066"
"2.76_3.9_6.3_100","2.76","3.9","6.3","100","57.78","691321"
"2.76_3.9_6.5_100","2.76","3.9","6.5","100","59.67","707830"
"2.76_3.9_6.6_100","2.76","3.9","6.6","100","60.62","716084"
"2.76_3.9_6.8_100","2.76","3.9","6.8","100","62.52","732592"
"2.76_3.9_6.9_100","2.76","3.9","6.9","100","63.46","740846"
"2.76_4.1_4.1_100","2.76","4.1","4.1","100","38.94","530672"
"2.76_4.1_4.2_100","2.76","4.1","4.2","100","39.94","539343"
"2.76_4.1_4.4_100","2.76","4.1","4.4","100","41.93","562880"
"2.76_4.1_4.5_100","2.76","4.1","4.5","100","42.93","571550"
"2.76_4.1_4.7_100","2.76","4.1","4.7","100","44.93","588890"
"2.76_4.1_4.8_100","2.76","4.1","4.8","100","45.93","597559"
"2.76_4.1_5_100","2.76","4.1","5","100","47.92","614900"
"2.76_4.1_5.1_100","2.76","4.1","5.1","100","48.92","623570"
"2.76_4.1_5.3_100","2.76","4.1","5.3","100","50.92","640910"
"2.76_4.1_5.4_100","2.76","4.1","5.4","100","51.92","649580"
"2.76_4.1_5.6_100","2.76","4.1","5.6","100","53.91","666920"
"2.76_4.1_5.7_100","2.76","4.1","5.7","100","54.91","675589"
"2.76_4.1_5.9_100","2.76","4.1","5.9","100","56.91","692929"
"2.76_4.1_6_100","2.76","4.1","6","100","57.91","701600"
"2.76_4.1_6.2_100","2.76","4.1","6.2","100","59.9","718939"
"2.76_4.1_6.3_100","2.76","4.1","6.3","100","60.9","727609"
"2.76_4.1_6.5_100","2.76","4.1","6.5","100","62.9","744950"
"2.76_4.1_6.6_100","2.76","4.1","6.6","100","63.9","753619"
"2.76_4.1_6.8_100","2.76","4.1","6.8","100","65.89","770959"
"2.76_4.1_6.9_100","2.76","4.1","6.9","100","66.89","779629"
"2.76_4.1_7.1_100","2.76","4.1","7.1","100","68.89","796969"
"2.76_4.2_4.2_100","2.76","4.2","4.2","100","40.96","538649"
"2.76_4.2_4.4_100","2.76","4.2","4.4","100","43.01","555748"
"2.76_4.2_4.5_100","2.76","4.2","4.5","100","44.03","564299"
"2.76_4.2_4.7_100","2.76","4.2","4.7","100","46.08","581396"
"2.76_4.2_4.8_100","2.76","4.2","4.8","100","47.1","589947"
"2.76_4.2_5_100","2.76","4.2","5","100","49.15","607046"
"2.76_4.2_5.1_100","2.76","4.2","5.1","100","50.18","615595"
"2.76_4.2_5.3_100","2.76","4.2","5.3","100","52.22","632694"
"2.76_4.2_5.4_100","2.76","4.2","5.4","100","53.25","641243"
"2.76_4.2_5.6_100","2.76","4.2","5.6","100","55.3","658342"
"2.76_4.2_5.7_100","2.76","4.2","5.7","100","56.32","666892"
"2.76_4.2_5.9_100","2.76","4.2","5.9","100","58.37","683991"
"2.76_4.2_6_100","2.76","4.2","6","100","59.39","692540"
"2.76_4.2_6.2_100","2.76","4.2","6.2","100","61.44","709639"
"2.76_4.2_6.3_100","2.76","4.2","6.3","100","62.46","718188"
"2.76_4.2_6.5_100","2.76","4.2","6.5","100","64.51","735287"
"2.76_4.2_6.6_100","2.76","4.2","6.6","100","65.54","743837"
"2.76_4.2_6.8_100","2.76","4.2","6.8","100","67.58","760935"
"2.76_4.2_6.9_100","2.76","4.2","6.9","100","68.61","769485"
"2.76_4.2_7.1_100","2.76","4.2","7.1","100","70.66","786584"
"2.76_4.2_7.2_100","2.76","4.2","7.2","100","71.68","795133"
"2.76_4.4_4.4_100","2.76","4.4","4.4","100","45.16","595613"
"2.76_4.4_4.5_100","2.76","4.4","4.5","100","46.23","604754"
"2.76_4.4_4.7_100","2.76","4.4","4.7","100","48.38","623035"
"2.76_4.4_4.8_100","2.76","4.4","4.8","100","49.46","632177"
"2.76_4.4_5_100","2.76","4.4","5","100","51.61","650458"
"2.76_4.4_5.1_100","2.76","4.4","5.1","100","52.68","659599"
"2.76_4.4_5.3_100","2.76","4.4","5.3","100","54.84","677881"
"2.76_4.4_5.4_100","2.76","4.4","5.4","100","55.91","687021"
"2.76_4.4_5.6_100","2.76","4.4","5.6","100","58.06","705303"
"2.76_4.4_5.7_100","2.76","4.4","5.7","100","59.14","714444"
"2.76_4.4_5.9_100","2.76","4.4","5.9","100","61.29","722093"
"2.76_4.4_6_100","2.76","4.4","6","100","62.36","731234"
"2.76_4.4_6.2_100","2.76","4.4","6.2","100","64.51","746326"
"2.76_4.4_6.3_100","2.76","4.4","6.3","100","65.59","758656"
"2.76_4.4_6.5_100","2.76","4.4","6.5","100","67.74","774811"
"2.76_4.4_6.6_100","2.76","4.4","6.6","100","68.81","786079"
"2.76_4.4_6.8_100","2.76","4.4","6.8","100","70.96","804360"
"2.76_4.4_6.9_100","2.76","4.4","6.9","100","72.04","813502"
"2.76_4.4_7.1_100","2.76","4.4","7.1","100","74.19","829338"
"2.76_4.4_7.2_100","2.76","4.4","7.2","100","75.26","840272"
"2.76_4.4_7.4_100","2.76","4.4","7.4","100","77.41","851763"
"2.76_4.5_4.5_100","2.76","4.5","4.5","100","47.33","596809"
"2.76_4.5_4.7_100","2.76","4.5","4.7","100","49.54","614830"
"2.76_4.5_4.8_100","2.76","4.5","4.8","100","50.64","623840"
"2.76_4.5_5_100","2.76","4.5","5","100","52.84","641862"
"2.76_4.5_5.1_100","2.76","4.5","5.1","100","53.94","650873"
"2.76_4.5_5.3_100","2.76","4.5","5.3","100","56.14","668893"
"2.76_4.5_5.4_100","2.76","4.5","5.4","100","57.24","677905"
"2.76_4.5_5.6_100","2.76","4.5","5.6","100","59.44","695926"
"2.76_4.5_5.7_100","2.76","4.5","5.7","100","60.54","704936"
"2.76_4.5_5.9_100","2.76","4.5","5.9","100","62.75","722958"
"2.76_4.5_6_100","2.76","4.5","6","100","63.85","731968"
"2.76_4.5_6.2_100","2.76","4.5","6.2","100","66.05","749989"
"2.76_4.5_6.3_100","2.76","4.5","6.3","100","67.15","758997"
"2.76_4.5_6.5_100","2.76","4.5","6.5","100","69.35","777022"
"2.76_4.5_6.6_100","2.76","4.5","6.6","100","70.45","786032"
"2.76_4.5_6.8_100","2.76","4.5","6.8","100","72.65","804053"
"2.76_4.5_6.9_100","2.76","4.5","6.9","100","73.75","813063"
"2.76_4.5_7.1_100","2.76","4.5","7.1","100","75.96","831085"
"2.76_4.5_7.2_100","2.76","4.5","7.2","100","77.06","840096"
"2.76_4.5_7.4_100","2.76","4.5","7.4","100","79.26","858118"
"2.76_4.5_7.5_100","2.76","4.5","7.5","100","80.36","867128"
"2.76_4.7_4.7_100","2.76","4.7","4.7","100","51.84","644285"
"2.76_4.7_4.8_100","2.76","4.7","4.8","100","52.99","661356"
"2.76_4.7_5_100","2.76","4.7","5","100","55.3","679697"
"2.76_4.7_5.1_100","2.76","4.7","5.1","100","56.45","687552"
"2.76_4.7_5.3_100","2.76","4.7","5.3","100","58.75","700054"
"2.76_4.7_5.4_100","2.76","4.7","5.4","100","59.9","711622"
"2.76_4.7_5.6_100","2.76","4.7","5.6","100","62.21","742288"
"2.76_4.7_5.7_100","2.76","4.7","5.7","100","63.36","748814"
"2.76_4.7_5.9_100","2.76","4.7","5.9","100","65.66","758826"
"2.76_4.7_6_100","2.76","4.7","6","100","66.82","768267"
"2.76_4.7_6.2_100","2.76","4.7","6.2","100","69.12","787148"
"2.76_4.7_6.3_100","2.76","4.7","6.3","100","70.27","796590"
"2.76_4.7_6.5_100","2.76","4.7","6.5","100","72.58","815472"
"2.76_4.7_6.6_100","2.76","4.7","6.6","100","73.73","824912"
"2.76_4.7_6.8_100","2.76","4.7","6.8","100","76.03","843794"
"2.76_4.7_6.9_100","2.76","4.7","6.9","100","77.18","853235"
"2.76_4.7_7.1_100","2.76","4.7","7.1","100","79.49","871053"
"2.76_4.7_7.2_100","2.76","4.7","7.2","100","80.64","881558"
"2.76_4.7_7.4_100","2.76","4.7","7.4","100","82.94","889807"
"2.76_4.7_7.5_100","2.76","4.7","7.5","100","84.1","899248"
"2.76_4.7_7.7_100","2.76","4.7","7.7","100","86.4","913876"
"2.76_4.8_4.8_100","2.76","4.8","4.8","100","54.17","639469"
"2.76_4.8_5_100","2.76","4.8","5","100","56.52","657885"
"2.76_4.8_5.1_100","2.76","4.8","5.1","100","57.7","667093"
"2.76_4.8_5.3_100","2.76","4.8","5.3","100","60.06","685510"
"2.76_4.8_5.4_100","2.76","4.8","5.4","100","61.24","694718"
"2.76_4.8_5.6_100","2.76","4.8","5.6","100","63.59","713135"
"2.76_4.8_5.7_100","2.76","4.8","5.7","100","64.77","722343"
"2.76_4.8_5.9_100","2.76","4.8","5.9","100","67.12","740760"
"2.76_4.8_6_100","2.76","4.8","6","100","68.3","749968"
"2.76_4.8_6.2_100","2.76","4.8","6.2","100","70.66","768385"
"2.76_4.8_6.3_100","2.76","4.8","6.3","100","71.83","777592"
"2.76_4.8_6.5_100","2.76","4.8","6.5","100","74.19","796009"
"2.76_4.8_6.6_100","2.76","4.8","6.6","100","75.37","805218"
"2.76_4.8_6.8_100","2.76","4.8","6.8","100","77.72","823635"
"2.76_4.8_6.9_100","2.76","4.8","6.9","100","78.9","832842"
"2.76_4.8_7.1_100","2.76","4.8","7.1","100","81.25","851259"
"2.76_4.8_7.2_100","2.76","4.8","7.2","100","82.43","860467"
"2.76_4.8_7.4_100","2.76","4.8","7.4","100","84.79","878884"
"2.76_4.8_7.5_100","2.76","4.8","7.5","100","85.96","888092"
"2.76_4.8_7.7_100","2.76","4.8","7.7","100","88.32","906509"
"2.76_4.8_7.8_100","2.76","4.8","7.8","100","89.5","915739"
"2.76_5_5_100","2.76","5","5","100","58.98","712099"
"2.76_5_5.1_100","2.76","5","5.1","100","60.21","719892"
"2.76_5_5.3_100","2.76","5","5.3","100","62.67","743983"
"2.76_5_5.4_100","2.76","5","5.4","100","63.9","749649"
"2.76_5_5.6_100","2.76","5","5.6","100","66.36","774803"
"2.76_5_5.7_100","2.76","5","5.7","100","67.58","779406"
"2.76_5_5.9_100","2.76","5","5.9","100","70.04","799244"
"2.76_5_6_100","2.76","5","6","100","71.27","809163"
"2.76_5_6.2_100","2.76","5","6.2","100","73.73","829002"
"2.76_5_6.3_100","2.76","5","6.3","100","74.96","838920"
"2.76_5_6.5_100","2.76","5","6.5","100","77.41","858758"
"2.76_5_6.6_100","2.76","5","6.6","100","78.64","868678"
"2.76_5_6.8_100","2.76","5","6.8","100","81.1","888516"
